date,total_daily_profit,number_of_bets,number_of_wins,number_of_losses,daily_profit,daily_losses,total_cash
2007-06-22,0.0,0,0,0,0.0,0.0,9216.0
2007-06-23,1060.0,8,6,2,1160.0,-100.0,10276.0
2007-06-24,-135.0,4,1,3,15.0,-150.0,10141.0
2007-06-25,0.0,0,0,0,0.0,0.0,10141.0
2007-06-26,0.0,0,0,0,0.0,0.0,10141.0
2007-06-27,50.0,1,1,0,50.0,0.0,10191.0
2007-06-28,64.5,1,1,0,64.5,0.0,10255.5
2007-06-29,-50.0,1,0,1,0.0,-50.0,10205.5
2007-06-30,150.0,3,2,1,200.0,-50.0,10355.5
2007-07-01,17.0,5,2,3,167.0,-150.0,10372.5
2007-07-02,157.5,1,1,0,157.5,0.0,10530.0
2007-07-03,0.0,0,0,0,0.0,0.0,10530.0
2007-07-04,0.0,0,0,0,0.0,0.0,10530.0
2007-07-05,0.0,0,0,0,0.0,0.0,10530.0
2007-07-06,0.0,0,0,0,0.0,0.0,10530.0
2007-07-07,530.5,8,6,2,630.5,-100.0,11060.5
2007-07-08,-137.5,4,1,3,12.5,-150.0,10923.0
2007-07-09,0.0,0,0,0,0.0,0.0,10923.0
2007-07-10,0.0,0,0,0,0.0,0.0,10923.0
2007-07-11,0.0,0,0,0,0.0,0.0,10923.0
2007-07-12,0.0,0,0,0,0.0,0.0,10923.0
2007-07-13,9.0,1,1,0,9.0,0.0,10932.0
2007-07-14,144.0,6,4,2,244.0,-100.0,11076.0
2007-07-15,20.0,1,1,0,20.0,0.0,11096.0
2007-07-16,50.0,1,1,0,50.0,0.0,11146.0
2007-07-17,-50.0,1,0,1,0.0,-50.0,11096.0
2007-07-18,230.0,2,2,0,230.0,0.0,11326.0
2007-07-19,284.0,17,10,7,634.0,-350.0,11610.0
2007-07-20,42.5,1,1,0,42.5,0.0,11652.5
2007-07-21,-407.5,15,4,11,142.5,-550.0,11245.0
2007-07-22,-120.0,4,1,3,30.0,-150.0,11125.0
2007-07-23,-50.0,1,0,1,0.0,-50.0,11075.0
2007-07-24,-33.5,4,2,2,66.5,-100.0,11041.5
2007-07-25,217.5,9,5,4,417.5,-200.0,11259.0
2007-07-26,-50.0,1,0,1,0.0,-50.0,11209.0
2007-07-27,-42.5,3,1,2,57.5,-100.0,11166.5
2007-07-28,120.5,8,4,4,320.5,-200.0,11287.0
2007-07-29,7.5,5,2,3,157.5,-150.0,11294.5
2007-07-30,140.0,1,1,0,140.0,0.0,11434.5
2007-07-31,-50.0,1,0,1,0.0,-50.0,11384.5
2007-08-01,-150.0,3,0,3,0.0,-150.0,11234.5
2007-08-02,-43.5,10,5,5,206.5,-250.0,11191.0
2007-08-03,187.5,4,3,1,237.5,-50.0,11378.5
2007-08-04,136.0,17,9,8,536.0,-400.0,11514.5
2007-08-05,-35.5,14,7,7,314.5,-350.0,11479.0
2007-08-06,-10.0,2,1,1,40.0,-50.0,11469.0
2007-08-07,217.0,5,4,1,267.0,-50.0,11686.0
2007-08-08,95.5,8,5,3,245.5,-150.0,11781.5
2007-08-09,109.0,2,2,0,109.0,0.0,11890.5
2007-08-10,10.0,13,4,9,460.0,-450.0,11900.5
2007-08-11,-635.0,38,11,27,715.0,-1350.0,11265.5
2007-08-12,430.5,22,12,10,930.5,-500.0,11696.0
2007-08-13,0.0,0,0,0,0.0,0.0,11696.0
2007-08-14,-334.5,22,7,15,415.5,-750.0,11361.5
2007-08-15,-15.0,11,5,6,285.0,-300.0,11346.5
2007-08-16,189.5,16,8,8,589.5,-400.0,11536.0
2007-08-17,176.0,11,6,5,426.0,-250.0,11712.0
2007-08-18,-259.0,30,11,19,691.0,-950.0,11453.0
2007-08-19,-310.0,20,3,17,540.0,-850.0,11143.0
2007-08-20,0.0,0,0,0,0.0,0.0,11143.0
2007-08-21,25.0,3,1,2,125.0,-100.0,11168.0
2007-08-22,167.5,12,7,5,417.5,-250.0,11335.5
2007-08-23,2.0,2,1,1,52.0,-50.0,11337.5
2007-08-24,-250.0,5,0,5,0.0,-250.0,11087.5
2007-08-25,-59.5,44,20,24,1140.5,-1200.0,11028.0
2007-08-26,-53.5,22,7,15,696.5,-750.0,10974.5
2007-08-27,55.0,2,1,1,105.0,-50.0,11029.5
2007-08-28,18.0,16,8,8,418.0,-400.0,11047.5
2007-08-29,-54.0,15,6,9,396.0,-450.0,10993.5
2007-08-30,-126.5,8,2,6,173.5,-300.0,10867.0
2007-08-31,75.5,11,5,6,375.5,-300.0,10942.5
2007-09-01,-28.5,42,15,27,1321.5,-1350.0,10914.0
2007-09-02,475.0,31,15,16,1275.0,-800.0,11389.0
2007-09-03,54.0,1,1,0,54.0,0.0,11443.0
2007-09-04,147.5,5,3,2,247.5,-100.0,11590.5
2007-09-05,35.0,3,2,1,85.0,-50.0,11625.5
2007-09-06,-62.5,4,1,3,87.5,-150.0,11563.0
2007-09-07,-150.5,7,2,5,99.5,-250.0,11412.5
2007-09-08,311.0,25,12,13,961.0,-650.0,11723.5
2007-09-09,-77.0,14,6,8,323.0,-400.0,11646.5
2007-09-10,0.0,0,0,0,0.0,0.0,11646.5
2007-09-11,-280.0,9,1,8,120.0,-400.0,11366.5
2007-09-12,7369.0,12,4,8,7769.0,-400.0,18735.5
2007-09-13,-100.0,2,0,2,0.0,-100.0,18635.5
2007-09-14,95.0,5,3,2,195.0,-100.0,18730.5
2007-09-15,-847.5,41,11,30,652.5,-1500.0,17883.0
2007-09-16,221.5,27,13,14,921.5,-700.0,18104.5
2007-09-17,-94.0,4,1,3,56.0,-150.0,18010.5
2007-09-18,-50.0,6,2,4,150.0,-200.0,17960.5
2007-09-19,-100.0,2,0,2,0.0,-100.0,17860.5
2007-09-20,286.5,9,4,5,536.5,-250.0,18147.0
2007-09-21,-82.0,15,4,11,468.0,-550.0,18065.0
2007-09-22,682.0,50,26,24,1882.0,-1200.0,18747.0
2007-09-23,188.5,20,10,10,688.5,-500.0,18935.5
2007-09-24,-150.0,3,0,3,0.0,-150.0,18785.5
2007-09-25,-133.0,14,4,10,367.0,-500.0,18652.5
2007-09-26,52.0,22,11,11,602.0,-550.0,18704.5
2007-09-27,0.0,0,0,0,0.0,0.0,18704.5
2007-09-28,73.0,9,4,5,323.0,-250.0,18777.5
2007-09-29,1066.0,34,22,12,1666.0,-600.0,19843.5
2007-09-30,120.5,47,19,28,1520.5,-1400.0,19964.0
2007-10-01,0.0,0,0,0,0.0,0.0,19964.0
2007-10-02,-417.5,11,1,10,82.5,-500.0,19546.5
2007-10-03,132.5,7,3,4,332.5,-200.0,19679.0
2007-10-04,242.5,16,9,7,592.5,-350.0,19921.5
2007-10-05,172.5,14,7,7,522.5,-350.0,20094.0
2007-10-06,298.5,52,25,27,1648.5,-1350.0,20392.5
2007-10-07,334.0,39,20,19,1284.0,-950.0,20726.5
2007-10-08,215.0,7,5,2,315.0,-100.0,20941.5
2007-10-09,225.0,6,3,3,375.0,-150.0,21166.5
2007-10-10,-290.0,16,4,12,310.0,-600.0,20876.5
2007-10-11,-87.5,6,2,4,112.5,-200.0,20789.0
2007-10-12,899.5,27,12,15,1649.5,-750.0,21688.5
2007-10-13,3023.0,60,21,39,4973.0,-1950.0,24711.5
2007-10-14,1680.0,52,19,33,3330.0,-1650.0,26391.5
2007-10-15,0.0,6,3,3,150.0,-150.0,26391.5
2007-10-16,124.5,3,2,1,174.5,-50.0,26516.0
2007-10-17,-125.5,8,3,5,124.5,-250.0,26390.5
2007-10-18,-50.0,1,0,1,0.0,-50.0,26340.5
2007-10-19,-319.0,13,3,10,181.0,-500.0,26021.5
2007-10-20,462.5,39,18,21,1512.5,-1050.0,26484.0
2007-10-21,111.5,33,18,15,861.5,-750.0,26595.5
2007-10-22,114.5,3,3,0,114.5,0.0,26710.0
2007-10-23,-45.5,3,1,2,54.5,-100.0,26664.5
2007-10-24,101.5,13,7,6,401.5,-300.0,26766.0
2007-10-25,65.0,6,3,3,215.0,-150.0,26831.0
2007-10-26,356.0,15,9,6,656.0,-300.0,27187.0
2007-10-27,-119.0,41,19,22,981.0,-1100.0,27068.0
2007-10-28,186.0,37,18,19,1136.0,-950.0,27254.0
2007-10-29,-50.0,1,0,1,0.0,-50.0,27204.0
2007-10-30,142.5,10,5,5,392.5,-250.0,27346.5
2007-10-31,-78.0,27,13,14,622.0,-700.0,27268.5
2007-11-01,-337.5,9,1,8,62.5,-400.0,26931.0
2007-11-02,-21.5,19,6,13,628.5,-650.0,26909.5
2007-11-03,250.0,59,26,33,1900.0,-1650.0,27159.5
2007-11-04,-524.5,44,13,31,1025.5,-1550.0,26635.0
2007-11-05,-11.0,2,1,1,39.0,-50.0,26624.0
2007-11-06,-28.0,7,3,4,172.0,-200.0,26596.0
2007-11-07,-62.5,6,3,3,87.5,-150.0,26533.5
2007-11-08,-10.0,6,2,4,190.0,-200.0,26523.5
2007-11-09,-151.5,14,4,10,348.5,-500.0,26372.0
2007-11-10,1115.0,44,28,16,1915.0,-800.0,27487.0
2007-11-11,159.0,40,17,23,1309.0,-1150.0,27646.0
2007-11-12,-177.5,6,1,5,72.5,-250.0,27468.5
2007-11-13,17.5,1,1,0,17.5,0.0,27486.0
2007-11-14,97.5,5,3,2,197.5,-100.0,27583.5
2007-11-15,120.0,1,1,0,120.0,0.0,27703.5
2007-11-16,-2.5,4,2,2,97.5,-100.0,27701.0
2007-11-17,200.0,13,6,7,550.0,-350.0,27901.0
2007-11-18,218.5,14,7,7,568.5,-350.0,28119.5
2007-11-19,0.0,0,0,0,0.0,0.0,28119.5
2007-11-20,180.5,5,4,1,230.5,-50.0,28300.0
2007-11-21,111.5,7,3,4,311.5,-200.0,28411.5
2007-11-22,-50.0,1,0,1,0.0,-50.0,28361.5
2007-11-23,-157.5,12,3,9,292.5,-450.0,28204.0
2007-11-24,-437.0,55,21,34,1263.0,-1700.0,27767.0
2007-11-25,859.5,37,18,19,1809.5,-950.0,28626.5
2007-11-26,20.0,2,1,1,70.0,-50.0,28646.5
2007-11-27,-100.0,2,0,2,0.0,-100.0,28546.5
2007-11-28,0.0,0,0,0,0.0,0.0,28546.5
2007-11-29,87.5,3,2,1,137.5,-50.0,28634.0
2007-11-30,-23.0,9,3,6,277.0,-300.0,28611.0
2007-12-01,-884.5,53,16,37,965.5,-1850.0,27726.5
2007-12-02,-615.5,30,5,25,634.5,-1250.0,27111.0
2007-12-03,77.5,4,3,1,127.5,-50.0,27188.5
2007-12-04,52.5,10,4,6,352.5,-300.0,27241.0
2007-12-05,-23.5,8,5,3,126.5,-150.0,27217.5
2007-12-06,-12.5,4,1,3,137.5,-150.0,27205.0
2007-12-07,-371.0,9,1,8,29.0,-400.0,26834.0
2007-12-08,132.0,29,13,16,932.0,-800.0,26966.0
2007-12-09,181.5,30,9,21,1231.5,-1050.0,27147.5
2007-12-10,0.0,0,0,0,0.0,0.0,27147.5
2007-12-11,49.5,4,3,1,99.5,-50.0,27197.0
2007-12-12,11.5,9,4,5,261.5,-250.0,27208.5
2007-12-13,17.5,2,1,1,67.5,-50.0,27226.0
2007-12-14,83.0,7,4,3,233.0,-150.0,27309.0
2007-12-15,10.0,34,13,21,1060.0,-1050.0,27319.0
2007-12-16,-71.5,18,8,10,428.5,-500.0,27247.5
2007-12-17,0.0,0,0,0,0.0,0.0,27247.5
2007-12-18,0.0,0,0,0,0.0,0.0,27247.5
2007-12-19,117.5,8,4,4,317.5,-200.0,27365.0
2007-12-20,475.0,4,3,1,525.0,-50.0,27840.0
2007-12-21,25.0,4,2,2,125.0,-100.0,27865.0
2007-12-22,254.5,16,8,8,654.5,-400.0,28119.5
2007-12-23,-259.5,11,3,8,140.5,-400.0,27860.0
2007-12-24,0.0,0,0,0,0.0,0.0,27860.0
2007-12-26,-169.5,19,6,13,480.5,-650.0,27690.5
2007-12-27,32.5,2,1,1,82.5,-50.0,27723.0
2007-12-28,0.0,0,0,0,0.0,0.0,27723.0
2007-12-29,-109.0,22,7,15,641.0,-750.0,27614.0
2007-12-30,-98.0,4,1,3,52.0,-150.0,27516.0
2007-12-31,220.0,1,1,0,220.0,0.0,27736.0
2008-01-01,163.0,16,8,8,563.0,-400.0,27899.0
2008-01-02,-14.5,4,2,2,85.5,-100.0,27884.5
2008-01-03,80.5,2,1,1,130.5,-50.0,27965.0
2008-01-04,-100.0,2,0,2,0.0,-100.0,27865.0
2008-01-05,431.0,21,12,9,881.0,-450.0,28296.0
2008-01-06,109.0,11,6,5,359.0,-250.0,28405.0
2008-01-07,-100.0,2,0,2,0.0,-100.0,28305.0
2008-01-08,55.5,3,2,1,105.5,-50.0,28360.5
2008-01-09,-128.5,4,1,3,21.5,-150.0,28232.0
2008-01-10,79.0,3,2,1,129.0,-50.0,28311.0
2008-01-11,87.5,7,3,4,287.5,-200.0,28398.5
2008-01-12,-306.5,32,8,24,893.5,-1200.0,28092.0
2008-01-13,751.5,33,11,22,1851.5,-1100.0,28843.5
2008-01-14,-25.0,2,1,1,25.0,-50.0,28818.5
2008-01-15,-27.5,2,1,1,22.5,-50.0,28791.0
2008-01-16,-402.5,13,2,11,147.5,-550.0,28388.5
2008-01-17,-150.0,3,0,3,0.0,-150.0,28238.5
2008-01-18,25.0,6,3,3,175.0,-150.0,28263.5
2008-01-19,681.0,49,20,29,2131.0,-1450.0,28944.5
2008-01-20,-497.5,32,10,22,602.5,-1100.0,28447.0
2008-01-21,42.5,1,1,0,42.5,0.0,28489.5
2008-01-22,-80.0,8,3,5,170.0,-250.0,28409.5
2008-01-23,141.0,11,4,7,491.0,-350.0,28550.5
2008-01-24,14.0,6,3,3,164.0,-150.0,28564.5
2008-01-25,-207.5,10,2,8,192.5,-400.0,28357.0
2008-01-26,275.5,42,17,25,1525.5,-1250.0,28632.5
2008-01-27,-559.0,39,10,29,891.0,-1450.0,28073.5
2008-01-28,-26.5,4,2,2,73.5,-100.0,28047.0
2008-01-29,-54.5,12,5,7,295.5,-350.0,27992.5
2008-01-30,683.0,13,7,6,983.0,-300.0,28675.5
2008-01-31,-19.0,3,2,1,31.0,-50.0,28656.5
2008-02-01,-172.5,7,2,5,77.5,-250.0,28484.0
2008-02-02,-466.5,45,16,29,983.5,-1450.0,28017.5
2008-02-03,-844.5,46,12,34,855.5,-1700.0,27173.0
2008-02-04,0.0,5,2,3,150.0,-150.0,27173.0
2008-02-05,141.5,3,3,0,141.5,0.0,27314.5
2008-02-06,-88.0,17,6,11,462.0,-550.0,27226.5
2008-02-07,-250.0,5,0,5,0.0,-250.0,26976.5
2008-02-08,-3.0,11,4,7,347.0,-350.0,26973.5
2008-02-09,252.0,47,21,26,1552.0,-1300.0,27225.5
2008-02-10,72.5,45,18,27,1422.5,-1350.0,27298.0
2008-02-11,800.0,2,1,1,850.0,-50.0,28098.0
2008-02-12,-393.0,13,2,11,157.0,-550.0,27705.0
2008-02-13,-482.5,17,3,14,217.5,-700.0,27222.5
2008-02-14,-359.5,11,2,9,90.5,-450.0,26863.0
2008-02-15,-121.0,9,3,6,179.0,-300.0,26742.0
2008-02-16,424.0,52,26,26,1724.0,-1300.0,27166.0
2008-02-17,-327.0,42,15,27,1023.0,-1350.0,26839.0
2008-02-18,-100.0,2,0,2,0.0,-100.0,26739.0
2008-02-19,0.0,0,0,0,0.0,0.0,26739.0
2008-02-20,248.5,6,4,2,348.5,-100.0,26987.5
2008-02-21,-194.5,16,3,13,455.5,-650.0,26793.0
2008-02-22,167.5,11,2,9,617.5,-450.0,26960.5
2008-02-23,1391.0,56,29,27,2741.0,-1350.0,28351.5
2008-02-24,-756.5,47,14,33,893.5,-1650.0,27595.0
2008-02-25,87.5,2,1,1,137.5,-50.0,27682.5
2008-02-26,-325.5,12,3,9,124.5,-450.0,27357.0
2008-02-27,-479.5,21,6,15,270.5,-750.0,26877.5
2008-02-28,88.0,6,4,2,188.0,-100.0,26965.5
2008-02-29,-600.0,12,0,12,0.0,-600.0,26365.5
2008-03-01,-1471.0,82,22,60,1529.0,-3000.0,24894.5
2008-03-02,396.0,56,17,39,2346.0,-1950.0,25290.5
2008-03-03,238.0,2,2,0,238.0,0.0,25528.5
2008-03-04,-346.0,14,3,11,204.0,-550.0,25182.5
2008-03-05,-246.5,12,3,9,203.5,-450.0,24936.0
2008-03-06,-45.0,8,3,5,205.0,-250.0,24891.0
2008-03-07,-98.0,15,4,11,452.0,-550.0,24793.0
2008-03-08,-1086.5,64,18,46,1213.5,-2300.0,23706.5
2008-03-09,-688.0,52,18,34,1012.0,-1700.0,23018.5
2008-03-10,295.0,7,4,3,445.0,-150.0,23313.5
2008-03-11,-215.0,17,6,11,335.0,-550.0,23098.5
2008-03-12,267.0,26,10,16,1067.0,-800.0,23365.5
2008-03-13,224.0,5,4,1,274.0,-50.0,23589.5
2008-03-14,-305.0,19,5,14,395.0,-700.0,23284.5
2008-03-15,-10.0,93,32,61,3040.0,-3050.0,23274.5
2008-03-16,95.5,64,25,39,2045.5,-1950.0,23370.0
2008-03-17,-62.5,5,2,3,87.5,-150.0,23307.5
2008-03-18,-83.5,10,3,7,266.5,-350.0,23224.0
2008-03-19,264.5,34,15,19,1214.5,-950.0,23488.5
2008-03-20,-189.0,18,7,11,361.0,-550.0,23299.5
2008-03-21,-293.5,22,8,14,406.5,-700.0,23006.0
2008-03-22,-1014.0,84,26,58,1886.0,-2900.0,21992.0
2008-03-23,-679.5,53,18,35,1070.5,-1750.0,21312.5
2008-03-24,-105.5,17,4,13,544.5,-650.0,21207.0
2008-03-25,50.0,3,2,1,100.0,-50.0,21257.0
2008-03-26,179.0,30,13,17,1029.0,-850.0,21436.0
2008-03-27,-138.0,6,2,4,62.0,-200.0,21298.0
2008-03-28,227.0,14,7,7,577.0,-350.0,21525.0
2008-03-29,-1323.0,60,14,46,977.0,-2300.0,20202.0
2008-03-30,326.0,66,25,41,2376.0,-2050.0,20528.0
2008-03-31,-65.0,5,2,3,85.0,-150.0,20463.0
2008-04-01,-400.0,8,0,8,0.0,-400.0,20063.0
2008-04-02,897.0,11,6,5,1147.0,-250.0,20960.0
2008-04-03,-50.0,1,0,1,0.0,-50.0,20910.0
2008-04-04,206.5,13,7,6,506.5,-300.0,21116.5
2008-04-05,-142.0,70,30,40,1858.0,-2000.0,20974.5
2008-04-06,85.5,51,21,30,1585.5,-1500.0,21060.0
2008-04-07,-150.0,3,0,3,0.0,-150.0,20910.0
2008-04-08,195.5,9,4,5,445.5,-250.0,21105.5
2008-04-09,132.0,27,11,16,932.0,-800.0,21237.5
2008-04-10,-307.5,8,1,7,42.5,-350.0,20930.0
2008-04-11,183.0,17,8,9,633.0,-450.0,21113.0
2008-04-12,-335.5,49,13,36,1464.5,-1800.0,20777.5
2008-04-13,-745.0,63,22,41,1305.0,-2050.0,20032.5
2008-04-14,66.0,4,2,2,166.0,-100.0,20098.5
2008-04-15,167.5,11,5,6,467.5,-300.0,20266.0
2008-04-16,86.0,26,11,15,836.0,-750.0,20352.0
2008-04-17,-232.5,12,3,9,217.5,-450.0,20119.5
2008-04-18,-480.5,15,3,12,119.5,-600.0,19639.0
2008-04-19,-624.0,64,23,41,1426.0,-2050.0,19015.0
2008-04-20,-504.0,67,27,40,1496.0,-2000.0,18511.0
2008-04-21,-73.0,6,2,4,127.0,-200.0,18438.0
2008-04-22,-126.0,8,3,5,124.0,-250.0,18312.0
2008-04-23,-122.5,12,4,8,277.5,-400.0,18189.5
2008-04-24,-218.5,6,1,5,31.5,-250.0,17971.0
2008-04-25,426.5,12,8,4,626.5,-200.0,18397.5
2008-04-26,2625.5,73,33,40,4625.5,-2000.0,21023.0
2008-04-27,644.5,45,22,23,1794.5,-1150.0,21667.5
2008-04-28,-65.5,7,3,4,134.5,-200.0,21602.0
2008-04-29,-87.0,6,2,4,113.0,-200.0,21515.0
2008-04-30,-42.5,13,5,8,357.5,-400.0,21472.5
2008-05-01,-285.0,13,3,10,215.0,-500.0,21187.5
2008-05-02,76.0,5,3,2,176.0,-100.0,21263.5
2008-05-03,238.0,58,27,31,1788.0,-1550.0,21501.5
2008-05-04,1033.5,66,32,34,2733.5,-1700.0,22535.0
2008-05-05,170.5,6,3,3,320.5,-150.0,22705.5
2008-05-06,78.0,29,12,17,928.0,-850.0,22783.5
2008-05-07,-384.5,31,12,19,565.5,-950.0,22399.0
2008-05-08,168.5,13,8,5,418.5,-250.0,22567.5
2008-05-09,-35.0,14,6,8,365.0,-400.0,22532.5
2008-05-10,640.0,57,29,28,2040.0,-1400.0,23172.5
2008-05-11,556.5,56,24,32,2156.5,-1600.0,23729.0
2008-05-12,-530.5,17,3,14,169.5,-700.0,23198.5
2008-05-13,-92.5,4,1,3,57.5,-150.0,23106.0
2008-05-14,210.0,8,3,5,460.0,-250.0,23316.0
2008-05-15,-64.0,5,2,3,86.0,-150.0,23252.0
2008-05-16,-242.5,13,4,9,207.5,-450.0,23009.5
2008-05-17,482.0,47,23,24,1682.0,-1200.0,23491.5
2008-05-18,442.0,37,21,16,1242.0,-800.0,23933.5
2008-05-19,-32.5,3,1,2,67.5,-100.0,23901.0
2008-05-20,-110.0,4,1,3,40.0,-150.0,23791.0
2008-05-21,-185.0,14,6,8,215.0,-400.0,23606.0
2008-05-22,85.0,5,3,2,185.0,-100.0,23691.0
2008-05-23,-350.0,7,0,7,0.0,-350.0,23341.0
2008-05-24,-56.0,17,7,10,444.0,-500.0,23285.0
2008-05-25,347.0,30,15,15,1097.0,-750.0,23632.0
2008-05-26,85.0,6,3,3,235.0,-150.0,23717.0
2008-05-27,-208.5,10,2,8,191.5,-400.0,23508.5
2008-05-28,-110.0,5,2,3,40.0,-150.0,23398.5
2008-05-29,105.0,4,2,2,205.0,-100.0,23503.5
2008-05-30,12.5,5,2,3,162.5,-150.0,23516.0
2008-05-31,17.5,30,12,18,917.5,-900.0,23533.5
2008-06-01,1057.5,30,20,10,1557.5,-500.0,24591.0
2008-06-02,35.5,9,4,5,285.5,-250.0,24626.5
2008-06-03,145.0,3,3,0,145.0,0.0,24771.5
2008-06-04,175.0,5,3,2,275.0,-100.0,24946.5
2008-06-05,175.5,9,5,4,375.5,-200.0,25122.0
2008-06-06,87.5,2,2,0,87.5,0.0,25209.5
2008-06-07,-123.0,16,6,10,377.0,-500.0,25086.5
2008-06-08,685.0,23,14,9,1135.0,-450.0,25771.5
2008-06-09,2.0,2,1,1,52.0,-50.0,25773.5
2008-06-10,-50.0,1,0,1,0.0,-50.0,25723.5
2008-06-11,-40.0,3,1,2,60.0,-100.0,25683.5
2008-06-12,-50.0,1,0,1,0.0,-50.0,25633.5
2008-06-13,158.5,2,2,0,158.5,0.0,25792.0
2008-06-14,803.5,15,8,7,1153.5,-350.0,26595.5
2008-06-15,-47.0,14,6,8,353.0,-400.0,26548.5
2008-06-16,-125.0,4,1,3,25.0,-150.0,26423.5
2008-06-17,-50.0,1,0,1,0.0,-50.0,26373.5
2008-06-18,-4.5,2,1,1,45.5,-50.0,26369.0
2008-06-19,-100.0,2,0,2,0.0,-100.0,26269.0
2008-06-20,151.5,3,2,1,201.5,-50.0,26420.5
2008-06-21,180.0,20,11,9,630.0,-450.0,26600.5
2008-06-22,143.5,24,13,11,693.5,-550.0,26744.0
2008-06-23,99.0,3,2,1,149.0,-50.0,26843.0
2008-06-24,40.0,1,1,0,40.0,0.0,26883.0
2008-06-25,-4.0,4,2,2,96.0,-100.0,26879.0
2008-06-26,295.0,4,3,1,345.0,-50.0,27174.0
2008-06-27,-45.0,3,1,2,55.0,-100.0,27129.0
2008-06-28,259.0,17,9,8,659.0,-400.0,27388.0
2008-06-29,323.0,13,7,6,623.0,-300.0,27711.0
2008-06-30,137.0,5,2,3,287.0,-150.0,27848.0
2008-07-01,85.0,1,1,0,85.0,0.0,27933.0
2008-07-02,355.0,9,7,2,455.0,-100.0,28288.0
2008-07-03,-82.5,3,1,2,17.5,-100.0,28205.5
2008-07-04,-50.0,1,0,1,0.0,-50.0,28155.5
2008-07-05,-322.5,12,2,10,177.5,-500.0,27833.0
2008-07-06,110.5,22,10,12,710.5,-600.0,27943.5
2008-07-07,-50.0,1,0,1,0.0,-50.0,27893.5
2008-07-08,0.0,0,0,0,0.0,0.0,27893.5
2008-07-09,44.0,7,3,4,244.0,-200.0,27937.5
2008-07-10,117.5,1,1,0,117.5,0.0,28055.0
2008-07-11,-157.5,5,1,4,42.5,-200.0,27897.5
2008-07-12,-287.5,12,3,9,162.5,-450.0,27610.0
2008-07-13,-339.0,18,6,12,261.0,-600.0,27271.0
2008-07-14,-100.0,2,0,2,0.0,-100.0,27171.0
2008-07-15,52.5,3,2,1,102.5,-50.0,27223.5
2008-07-16,-200.0,6,1,5,50.0,-250.0,27023.5
2008-07-17,-47.5,26,12,14,652.5,-700.0,26976.0
2008-07-18,-100.0,2,0,2,0.0,-100.0,26876.0
2008-07-19,-25.0,13,6,7,325.0,-350.0,26851.0
2008-07-20,335.5,13,6,7,685.5,-350.0,27186.5
2008-07-21,-25.0,3,1,2,75.0,-100.0,27161.5
2008-07-22,12.5,3,2,1,62.5,-50.0,27174.0
2008-07-23,125.0,9,4,5,375.0,-250.0,27299.0
2008-07-24,-100.0,2,0,2,0.0,-100.0,27199.0
2008-07-25,49.5,5,3,2,149.5,-100.0,27248.5
2008-07-26,219.0,19,8,11,769.0,-550.0,27467.5
2008-07-27,-457.5,14,2,12,142.5,-600.0,27010.0
2008-07-28,372.5,6,3,3,522.5,-150.0,27382.5
2008-07-29,60.0,2,1,1,110.0,-50.0,27442.5
2008-07-30,204.0,8,5,3,354.0,-150.0,27646.5
2008-07-31,343.0,18,13,5,593.0,-250.0,27989.5
2008-08-01,5.0,8,3,5,255.0,-250.0,27994.5
2008-08-02,-173.0,19,7,12,427.0,-600.0,27821.5
2008-08-03,-340.0,17,3,14,360.0,-700.0,27481.5
2008-08-04,-135.0,7,2,5,115.0,-250.0,27346.5
2008-08-05,0.0,4,2,2,100.0,-100.0,27346.5
2008-08-06,65.0,15,7,8,465.0,-400.0,27411.5
2008-08-07,-50.0,1,0,1,0.0,-50.0,27361.5
2008-08-08,111.5,16,7,9,561.5,-450.0,27473.0
2008-08-09,-758.0,39,10,29,692.0,-1450.0,26715.0
2008-08-10,652.5,34,18,16,1452.5,-800.0,27367.5
2008-08-11,-50.0,1,0,1,0.0,-50.0,27317.5
2008-08-12,353.0,9,6,3,503.0,-150.0,27670.5
2008-08-13,284.5,12,6,6,584.5,-300.0,27955.0
2008-08-14,-337.5,17,5,12,262.5,-600.0,27617.5
2008-08-15,-41.0,6,3,3,109.0,-150.0,27576.5
2008-08-16,358.5,35,16,19,1308.5,-950.0,27935.0
2008-08-17,-36.5,40,17,23,1113.5,-1150.0,27898.5
2008-08-18,-100.0,2,0,2,0.0,-100.0,27798.5
2008-08-19,-100.0,2,0,2,0.0,-100.0,27698.5
2008-08-20,110.0,8,5,3,260.0,-150.0,27808.5
2008-08-21,437.5,4,2,2,537.5,-100.0,28246.0
2008-08-22,277.5,9,4,5,527.5,-250.0,28523.5
2008-08-23,568.5,54,25,29,2018.5,-1450.0,29092.0
2008-08-24,-331.0,31,8,23,819.0,-1150.0,28761.0
2008-08-25,106.0,11,4,7,456.0,-350.0,28867.0
2008-08-26,-111.0,13,4,9,339.0,-450.0,28756.0
2008-08-27,-9.5,16,7,9,440.5,-450.0,28746.5
2008-08-28,-152.0,17,6,11,398.0,-550.0,28594.5
2008-08-29,-13.5,15,7,8,386.5,-400.0,28581.0
2008-08-30,490.0,57,24,33,2140.0,-1650.0,29071.0
2008-08-31,-280.0,33,11,22,820.0,-1100.0,28791.0
2008-09-01,3.0,5,2,3,153.0,-150.0,28794.0
2008-09-02,33.0,5,2,3,183.0,-150.0,28827.0
2008-09-03,-103.0,8,3,5,147.0,-250.0,28724.0
2008-09-04,0.0,0,0,0,0.0,0.0,28724.0
