date,total_daily_profit,number_of_bets,number_of_wins,number_of_losses,daily_profit,daily_losses,total_cash
2013-12-12,-150.0,3,0,3,0.0,-150.0,-24369.5
2013-12-13,188.0,7,4,3,338.0,-150.0,-24181.5
2013-12-14,-313.5,48,22,26,986.5,-1300.0,-24495.0
2013-12-15,-472.5,40,14,26,827.5,-1300.0,-24967.5
2013-12-16,-7.0,3,2,1,43.0,-50.0,-24974.5
2013-12-17,-13.5,5,3,2,86.5,-100.0,-24988.0
2013-12-18,-157.5,7,2,5,92.5,-250.0,-25145.5
2013-12-19,-153.5,7,2,5,96.5,-250.0,-25299.0
2013-12-20,-94.5,10,5,5,155.5,-250.0,-25393.5
2013-12-21,200.0,36,20,16,1000.0,-800.0,-25193.5
2013-12-22,-171.0,15,7,8,229.0,-400.0,-25364.5
2013-12-23,-50.0,1,0,1,0.0,-50.0,-25414.5
2013-12-24,0.0,0,0,0,0.0,0.0,-25414.5
2013-12-25,-46.5,3,1,2,53.5,-100.0,-25461.0
2013-12-26,556.0,20,14,6,856.0,-300.0,-24905.0
2013-12-27,-50.0,1,0,1,0.0,-50.0,-24955.0
2013-12-28,127.5,11,6,5,377.5,-250.0,-24827.5
2013-12-29,-23.5,13,6,7,326.5,-350.0,-24851.0
2013-12-30,-50.0,1,0,1,0.0,-50.0,-24901.0
2013-12-31,0.0,0,0,0,0.0,0.0,-24901.0
2014-01-01,-5.0,5,3,2,95.0,-100.0,-24906.0
2014-01-02,202.0,4,3,1,252.0,-50.0,-24704.0
2014-01-03,-44.0,2,1,1,6.0,-50.0,-24748.0
2014-01-04,34.5,20,9,11,584.5,-550.0,-24713.5
2014-01-05,-134.5,23,10,13,515.5,-650.0,-24848.0
2014-01-06,-78.5,6,3,3,71.5,-150.0,-24926.5
2014-01-07,12.5,8,3,5,262.5,-250.0,-24914.0
2014-01-08,35.0,4,3,1,85.0,-50.0,-24879.0
2014-01-09,204.0,3,3,0,204.0,0.0,-24675.0
2014-01-10,-190.5,12,5,7,159.5,-350.0,-24865.5
2014-01-11,4.0,32,17,15,754.0,-750.0,-24861.5
2014-01-12,-310.5,19,7,12,289.5,-600.0,-25172.0
2014-01-13,113.5,9,6,3,263.5,-150.0,-25058.5
2014-01-14,-149.0,7,2,5,101.0,-250.0,-25207.5
2014-01-15,-133.5,15,8,7,216.5,-350.0,-25341.0
2014-01-16,-191.0,5,1,4,9.0,-200.0,-25532.0
2014-01-17,-223.0,7,1,6,77.0,-300.0,-25755.0
2014-01-18,468.5,41,25,16,1268.5,-800.0,-25286.5
2014-01-19,-538.5,32,12,20,461.5,-1000.0,-25825.0
2014-01-20,145.5,9,6,3,295.5,-150.0,-25679.5
2014-01-21,113.5,13,8,5,363.5,-250.0,-25566.0
2014-01-22,114.0,13,9,4,314.0,-200.0,-25452.0
2014-01-23,159.5,9,7,2,259.5,-100.0,-25292.5
2014-01-24,82.5,7,4,3,232.5,-150.0,-25210.0
2014-01-25,-179.0,23,7,16,621.0,-800.0,-25389.0
2014-01-26,-228.0,41,19,22,872.0,-1100.0,-25617.0
2014-01-27,-18.5,6,3,3,131.5,-150.0,-25635.5
2014-01-28,253.5,17,10,7,603.5,-350.0,-25382.0
2014-01-29,-54.0,9,4,5,196.0,-250.0,-25436.0
2014-01-30,141.0,5,3,2,241.0,-100.0,-25295.0
2014-01-31,-104.5,11,5,6,195.5,-300.0,-25399.5
2014-02-01,257.0,37,21,16,1057.0,-800.0,-25142.5
2014-02-02,-203.5,31,15,16,596.5,-800.0,-25346.0
2014-02-03,1.0,6,3,3,151.0,-150.0,-25345.0
2014-02-04,-219.5,12,4,8,180.5,-400.0,-25564.5
2014-02-05,112.0,18,10,8,512.0,-400.0,-25452.5
2014-02-06,84.5,14,9,5,334.5,-250.0,-25368.0
2014-02-07,-226.0,14,4,10,274.0,-500.0,-25594.0
2014-02-08,409.5,37,20,17,1259.5,-850.0,-25184.5
2014-02-09,-998.0,50,13,37,852.0,-1850.0,-26182.5
2014-02-10,-42.5,5,2,3,107.5,-150.0,-26225.0
2014-02-11,50.0,8,5,3,200.0,-150.0,-26175.0
2014-02-12,71.5,8,4,4,271.5,-200.0,-26103.5
2014-02-13,166.0,6,6,0,166.0,0.0,-25937.5
2014-02-14,-23.5,17,9,8,376.5,-400.0,-25961.0
2014-02-15,-322.5,47,22,25,927.5,-1250.0,-26283.5
2014-02-16,-102.5,40,20,20,897.5,-1000.0,-26386.0
2014-02-17,-30.0,4,2,2,70.0,-100.0,-26416.0
2014-02-18,232.0,13,10,3,382.0,-150.0,-26184.0
2014-02-19,196.0,13,8,5,446.0,-250.0,-25988.0
2014-02-20,122.0,12,8,4,322.0,-200.0,-25866.0
2014-02-21,-124.5,11,5,6,175.5,-300.0,-25990.5
2014-02-22,378.5,45,22,23,1528.5,-1150.0,-25612.0
2014-02-23,84.0,52,27,25,1334.0,-1250.0,-25528.0
2014-02-24,-34.5,6,3,3,115.5,-150.0,-25562.5
2014-02-25,-90.0,11,5,6,210.0,-300.0,-25652.5
2014-02-26,-216.5,11,4,7,133.5,-350.0,-25869.0
2014-02-27,-123.5,13,5,8,276.5,-400.0,-25992.5
2014-02-28,-85.5,11,4,7,264.5,-350.0,-26078.0
2014-03-01,-502.5,62,26,36,1297.5,-1800.0,-26580.5
2014-03-02,15.0,34,17,17,865.0,-850.0,-26565.5
2014-03-03,-117.5,6,2,4,82.5,-200.0,-26683.0
2014-03-04,-36.5,8,4,4,163.5,-200.0,-26719.5
2014-03-05,-329.0,10,3,7,21.0,-350.0,-27048.5
2014-03-06,-63.0,7,3,4,137.0,-200.0,-27111.5
2014-03-07,28.5,16,7,9,478.5,-450.0,-27083.0
2014-03-08,153.0,63,33,30,1653.0,-1500.0,-26930.0
2014-03-09,-159.5,67,31,36,1640.5,-1800.0,-27089.5
2014-03-10,72.0,12,7,5,322.0,-250.0,-27017.5
2014-03-11,-172.5,12,5,7,177.5,-350.0,-27190.0
2014-03-12,286.5,16,10,6,586.5,-300.0,-26903.5
2014-03-13,124.0,7,4,3,274.0,-150.0,-26779.5
2014-03-14,-191.5,21,9,12,408.5,-600.0,-26971.0
2014-03-15,784.5,85,42,43,2934.5,-2150.0,-26186.5
2014-03-16,486.0,58,32,26,1786.0,-1300.0,-25700.5
2014-03-17,-55.0,7,3,4,145.0,-200.0,-25755.5
2014-03-18,171.5,15,8,7,521.5,-350.0,-25584.0
2014-03-19,-260.0,15,6,9,190.0,-450.0,-25844.0
2014-03-20,303.5,16,13,3,453.5,-150.0,-25540.5
2014-03-21,-85.5,18,9,9,364.5,-450.0,-25626.0
2014-03-22,-755.0,68,29,39,1195.0,-1950.0,-26381.0
2014-03-23,251.5,59,32,27,1601.5,-1350.0,-26129.5
2014-03-24,360.0,8,4,4,560.0,-200.0,-25769.5
2014-03-25,-109.5,20,10,10,390.5,-500.0,-25879.0
2014-03-26,146.0,33,18,15,896.0,-750.0,-25733.0
2014-03-27,-100.0,4,1,3,50.0,-150.0,-25833.0
2014-03-28,350.5,23,15,8,750.5,-400.0,-25482.5
2014-03-29,-257.5,76,36,40,1742.5,-2000.0,-25740.0
2014-03-30,150.0,45,22,23,1300.0,-1150.0,-25590.0
2014-03-31,-147.5,10,4,6,152.5,-300.0,-25737.5
2014-04-01,-128.0,6,2,4,72.0,-200.0,-25865.5
2014-04-02,52.0,11,7,4,252.0,-200.0,-25813.5
2014-04-03,47.5,6,4,2,147.5,-100.0,-25766.0
2014-04-04,-65.0,21,11,10,435.0,-500.0,-25831.0
2014-04-05,499.5,61,33,28,1899.5,-1400.0,-25331.5
2014-04-06,142.0,48,24,24,1342.0,-1200.0,-25189.5
2014-04-07,94.5,9,7,2,194.5,-100.0,-25095.0
2014-04-08,0.5,14,7,7,350.5,-350.0,-25094.5
2014-04-09,38.5,16,10,6,338.5,-300.0,-25056.0
2014-04-10,-117.5,12,6,6,182.5,-300.0,-25173.5
2014-04-11,170.0,23,12,11,720.0,-550.0,-25003.5
2014-04-12,-334.5,68,31,37,1515.5,-1850.0,-25338.0
2014-04-13,-575.0,64,28,36,1225.0,-1800.0,-25913.0
2014-04-14,-112.5,5,1,4,87.5,-200.0,-26025.5
2014-04-15,-78.0,13,6,7,272.0,-350.0,-26103.5
2014-04-16,-124.5,28,15,13,525.5,-650.0,-26228.0
2014-04-17,-94.5,20,10,10,405.5,-500.0,-26322.5
2014-04-18,-195.0,22,11,11,355.0,-550.0,-26517.5
2014-04-19,250.0,47,27,20,1250.0,-1000.0,-26267.5
2014-04-20,154.5,38,19,19,1104.5,-950.0,-26113.0
2014-04-21,-70.5,34,18,16,729.5,-800.0,-26183.5
2014-04-22,224.5,7,5,2,324.5,-100.0,-25959.0
2014-04-23,-73.0,13,5,8,327.0,-400.0,-26032.0
2014-04-24,134.5,20,12,8,534.5,-400.0,-25897.5
2014-04-25,-33.0,19,11,8,367.0,-400.0,-25930.5
2014-04-26,658.0,79,44,35,2408.0,-1750.0,-25272.5
2014-04-27,-169.0,47,18,29,1281.0,-1450.0,-25441.5
2014-04-28,-155.5,7,3,4,44.5,-200.0,-25597.0
2014-04-29,103.5,6,4,2,203.5,-100.0,-25493.5
2014-04-30,-92.5,17,9,8,307.5,-400.0,-25586.0
2014-05-01,-180.0,14,6,8,220.0,-400.0,-25766.0
2014-05-02,378.0,22,15,7,728.0,-350.0,-25388.0
2014-05-03,255.0,56,30,26,1555.0,-1300.0,-25133.0
2014-05-04,-15.5,55,28,27,1334.5,-1350.0,-25148.5
2014-05-05,-49.0,8,4,4,151.0,-200.0,-25197.5
2014-05-06,-99.5,12,4,8,300.5,-400.0,-25297.0
2014-05-07,-172.5,14,6,8,227.5,-400.0,-25469.5
2014-05-08,373.5,17,13,4,573.5,-200.0,-25096.0
2014-05-09,230.5,14,10,4,430.5,-200.0,-24865.5
2014-05-10,-322.0,48,23,25,928.0,-1250.0,-25187.5
2014-05-11,446.5,50,31,19,1396.5,-950.0,-24741.0
2014-05-12,315.5,7,7,0,315.5,0.0,-24425.5
2014-05-13,-344.0,17,5,12,256.0,-600.0,-24769.5
2014-05-14,-41.0,8,4,4,159.0,-200.0,-24810.5
2014-05-15,-306.5,13,4,9,143.5,-450.0,-25117.0
2014-05-16,-53.5,19,9,10,446.5,-500.0,-25170.5
2014-05-17,-312.0,40,17,23,838.0,-1150.0,-25482.5
2014-05-18,109.0,29,17,12,709.0,-600.0,-25373.5
2014-05-19,-323.0,9,2,7,27.0,-350.0,-25696.5
2014-05-20,-24.5,10,6,4,175.5,-200.0,-25721.0
2014-05-21,26.5,11,6,5,276.5,-250.0,-25694.5
2014-05-22,-312.5,12,4,8,87.5,-400.0,-26007.0
2014-05-23,242.0,15,10,5,492.0,-250.0,-25765.0
2014-05-24,-508.0,34,14,20,492.0,-1000.0,-26273.0
2014-05-25,-708.0,55,22,33,942.0,-1650.0,-26981.0
2014-05-26,74.0,10,6,4,274.0,-200.0,-26907.0
2014-05-27,-180.0,5,1,4,20.0,-200.0,-27087.0
2014-05-28,-9.0,16,8,8,391.0,-400.0,-27096.0
2014-05-29,-246.5,11,4,7,103.5,-350.0,-27342.5
2014-05-30,164.5,6,6,0,164.5,0.0,-27178.0
2014-05-31,219.5,25,17,8,619.5,-400.0,-26958.5
2014-06-01,-191.0,26,11,15,559.0,-750.0,-27149.5
2014-06-02,20.0,6,2,4,220.0,-200.0,-27129.5
2014-06-03,0.0,0,0,0,0.0,0.0,-27129.5
2014-06-04,-97.5,6,3,3,52.5,-150.0,-27227.0
2014-06-05,226.0,9,7,2,326.0,-100.0,-27001.0
2014-06-06,103.0,5,4,1,153.0,-50.0,-26898.0
2014-06-07,190.0,15,9,6,490.0,-300.0,-26708.0
2014-06-08,-268.0,17,8,9,182.0,-450.0,-26976.0
2014-06-09,-344.0,13,3,10,156.0,-500.0,-27320.0
2014-06-10,178.0,9,8,1,228.0,-50.0,-27142.0
2014-06-11,29.5,3,2,1,79.5,-50.0,-27112.5
2014-06-12,-57.5,5,2,3,92.5,-150.0,-27170.0
2014-06-13,-186.0,5,1,4,14.0,-200.0,-27356.0
2014-06-14,-211.0,18,8,10,289.0,-500.0,-27567.0
2014-06-15,-81.0,11,4,7,269.0,-350.0,-27648.0
2014-06-16,-75.0,5,1,4,125.0,-200.0,-27723.0
2014-06-17,-45.0,2,1,1,5.0,-50.0,-27768.0
2014-06-18,144.0,8,6,2,244.0,-100.0,-27624.0
2014-06-19,-50.0,1,0,1,0.0,-50.0,-27674.0
2014-06-20,-81.5,6,3,3,68.5,-150.0,-27755.5
2014-06-21,-196.0,14,6,8,204.0,-400.0,-27951.5
2014-06-22,-139.5,13,5,8,260.5,-400.0,-28091.0
2014-06-23,-42.5,5,3,2,57.5,-100.0,-28133.5
2014-06-24,83.5,3,3,0,83.5,0.0,-28050.0
2014-06-25,-196.5,11,4,7,153.5,-350.0,-28246.5
2014-06-26,-100.0,2,0,2,0.0,-100.0,-28346.5
2014-06-27,173.0,11,7,4,373.0,-200.0,-28173.5
2014-06-28,-266.5,12,4,8,133.5,-400.0,-28440.0
2014-06-29,121.0,13,7,6,421.0,-300.0,-28319.0
2014-06-30,-2.5,2,1,1,47.5,-50.0,-28321.5
2014-07-01,-70.0,3,1,2,30.0,-100.0,-28391.5
2014-07-02,-128.5,10,4,6,171.5,-300.0,-28520.0
2014-07-03,-19.0,10,6,4,181.0,-200.0,-28539.0
2014-07-04,34.5,5,3,2,134.5,-100.0,-28504.5
2014-07-05,88.5,17,10,7,438.5,-350.0,-28416.0
2014-07-06,-123.5,15,6,9,326.5,-450.0,-28539.5
2014-07-07,-200.0,4,0,4,0.0,-200.0,-28739.5
2014-07-08,18.0,3,2,1,68.0,-50.0,-28721.5
2014-07-09,280.5,14,9,5,530.5,-250.0,-28441.0
2014-07-10,386.5,16,12,4,586.5,-200.0,-28054.5
2014-07-11,-17.0,10,5,5,233.0,-250.0,-28071.5
2014-07-12,659.5,34,21,13,1309.5,-650.0,-27412.0
2014-07-13,337.0,23,14,9,787.0,-450.0,-27075.0
2014-07-14,44.5,4,3,1,94.5,-50.0,-27030.5
2014-07-15,116.0,12,7,5,366.0,-250.0,-26914.5
2014-07-16,279.5,14,10,4,479.5,-200.0,-26635.0
2014-07-17,49.5,9,4,5,299.5,-250.0,-26585.5
2014-07-18,187.0,9,6,3,337.0,-150.0,-26398.5
2014-07-19,222.0,22,14,8,622.0,-400.0,-26176.5
2014-07-20,257.5,15,11,4,457.5,-200.0,-25919.0
2014-07-21,-1.0,3,2,1,49.0,-50.0,-25920.0
2014-07-22,55.0,10,7,3,205.0,-150.0,-25865.0
2014-07-23,30.0,14,8,6,330.0,-300.0,-25835.0
2014-07-24,-153.0,12,5,7,197.0,-350.0,-25988.0
2014-07-25,-209.5,14,5,9,240.5,-450.0,-26197.5
2014-07-26,259.5,52,29,23,1409.5,-1150.0,-25938.0
2014-07-27,57.5,27,16,11,607.5,-550.0,-25880.5
2014-07-28,-142.5,6,2,4,57.5,-200.0,-26023.0
2014-07-29,-146.0,10,5,5,104.0,-250.0,-26169.0
2014-07-30,165.5,17,11,6,465.5,-300.0,-26003.5
2014-07-31,-154.0,10,3,7,196.0,-350.0,-26157.5
2014-08-01,-319.5,17,7,10,180.5,-500.0,-26477.0
2014-08-02,-0.5,33,17,16,799.5,-800.0,-26477.5
2014-08-03,-56.0,30,15,15,694.0,-750.0,-26533.5
2014-08-04,329.5,8,7,1,379.5,-50.0,-26204.0
2014-08-05,392.0,6,4,2,492.0,-100.0,-25812.0
2014-08-06,69.0,12,6,6,369.0,-300.0,-25743.0
2014-08-07,264.5,9,6,3,414.5,-150.0,-25478.5
2014-08-08,-181.5,20,8,12,418.5,-600.0,-25660.0
2014-08-09,-319.0,69,33,36,1481.0,-1800.0,-25979.0
2014-08-10,-241.0,36,17,19,709.0,-950.0,-26220.0
2014-08-11,37.5,7,5,2,137.5,-100.0,-26182.5
2014-08-12,-395.0,19,6,13,255.0,-650.0,-26577.5
2014-08-13,259.0,35,20,15,1009.0,-750.0,-26318.5
2014-08-14,105.5,14,9,5,355.5,-250.0,-26213.0
2014-08-15,-122.0,19,9,10,378.0,-500.0,-26335.0
2014-08-16,694.5,78,45,33,2344.5,-1650.0,-25640.5
2014-08-17,238.0,48,24,24,1438.0,-1200.0,-25402.5
2014-08-18,28.5,7,4,3,178.5,-150.0,-25374.0
2014-08-19,185.0,13,8,5,435.0,-250.0,-25189.0
2014-08-20,-537.0,16,4,12,63.0,-600.0,-25726.0
2014-08-21,-30.0,21,12,9,420.0,-450.0,-25756.0
2014-08-22,-209.5,23,10,13,440.5,-650.0,-25965.5
2014-08-23,-809.5,74,32,42,1290.5,-2100.0,-26775.0
2014-08-24,-400.5,48,24,24,799.5,-1200.0,-27175.5
2014-08-25,-213.5,20,9,11,336.5,-550.0,-27389.0
2014-08-26,-18.0,13,7,6,282.0,-300.0,-27407.0
2014-08-27,-354.0,14,4,10,146.0,-500.0,-27761.0
2014-08-28,-277.5,8,2,6,22.5,-300.0,-28038.5
2014-08-29,-257.0,17,6,11,293.0,-550.0,-28295.5
2014-08-30,-946.5,65,25,40,1053.5,-2000.0,-29242.0
2014-08-31,6.0,54,24,30,1506.0,-1500.0,-29236.0
2014-09-01,-41.5,8,4,4,158.5,-200.0,-29277.5
2014-09-02,333.0,17,11,6,633.0,-300.0,-28944.5
2014-09-03,-158.5,12,4,8,241.5,-400.0,-29103.0
2014-09-04,11.0,12,7,5,261.0,-250.0,-29092.0
2014-09-05,19.0,27,14,13,669.0,-650.0,-29073.0
2014-09-06,-142.0,42,20,22,958.0,-1100.0,-29215.0
2014-09-07,-816.5,35,10,25,433.5,-1250.0,-30031.5
2014-09-08,41.5,4,2,2,141.5,-100.0,-29990.0
2014-09-09,365.5,19,12,7,715.5,-350.0,-29624.5
2014-09-10,55.5,14,6,8,455.5,-400.0,-29569.0
2014-09-11,-115.5,9,4,5,134.5,-250.0,-29684.5
2014-09-12,350.0,24,15,9,800.0,-450.0,-29334.5
2014-09-13,-273.5,88,42,46,2026.5,-2300.0,-29608.0
2014-09-14,294.5,50,31,19,1244.5,-950.0,-29313.5
2014-09-15,-8.0,21,11,10,492.0,-500.0,-29321.5
2014-09-16,397.0,18,13,5,647.0,-250.0,-28924.5
2014-09-17,-227.0,23,10,13,423.0,-650.0,-29151.5
2014-09-18,168.0,15,11,4,368.0,-200.0,-28983.5
2014-09-19,330.5,17,12,5,580.5,-250.0,-28653.0
2014-09-20,-407.5,83,39,44,1792.5,-2200.0,-29060.5
2014-09-21,-114.0,59,25,34,1586.0,-1700.0,-29174.5
2014-09-22,5.0,3,1,2,105.0,-100.0,-29169.5
2014-09-23,-79.0,29,16,13,571.0,-650.0,-29248.5
2014-09-24,-234.0,41,23,18,666.0,-900.0,-29482.5
2014-09-25,-51.5,21,11,10,448.5,-500.0,-29534.0
2014-09-26,-374.0,16,5,11,176.0,-550.0,-29908.0
2014-09-27,171.0,63,34,29,1621.0,-1450.0,-29737.0
2014-09-28,-428.0,76,33,43,1722.0,-2150.0,-30165.0
2014-09-29,-12.0,14,7,7,338.0,-350.0,-30177.0
2014-09-30,-131.0,19,9,10,369.0,-500.0,-30308.0
2014-10-01,294.0,17,10,7,644.0,-350.0,-30014.0
2014-10-02,-324.0,14,4,10,176.0,-500.0,-30338.0
2014-10-03,286.0,24,14,10,786.0,-500.0,-30052.0
2014-10-04,-405.0,59,24,35,1345.0,-1750.0,-30457.0
2014-10-05,-118.0,51,25,26,1182.0,-1300.0,-30575.0
2014-10-06,-15.0,5,2,3,135.0,-150.0,-30590.0
2014-10-07,-150.0,3,0,3,0.0,-150.0,-30740.0
2014-10-08,-112.5,5,2,3,37.5,-150.0,-30852.5
2014-10-09,-50.5,8,5,3,99.5,-150.0,-30903.0
2014-10-10,169.0,12,6,6,469.0,-300.0,-30734.0
2014-10-11,-913.5,51,17,34,786.5,-1700.0,-31647.5
2014-10-12,42.0,38,20,18,942.0,-900.0,-31605.5
2014-10-13,-35.0,7,3,4,165.0,-200.0,-31640.5
2014-10-14,47.5,7,3,4,247.5,-200.0,-31593.0
2014-10-15,-275.5,13,5,8,124.5,-400.0,-31868.5
2014-10-16,-57.5,3,1,2,42.5,-100.0,-31926.0
2014-10-17,140.0,25,16,9,590.0,-450.0,-31786.0
2014-10-18,-384.5,85,40,45,1865.5,-2250.0,-32170.5
2014-10-19,-302.0,58,26,32,1298.0,-1600.0,-32472.5
2014-10-20,200.5,11,8,3,350.5,-150.0,-32272.0
2014-10-21,-226.5,16,7,9,223.5,-450.0,-32498.5
2014-10-22,-441.0,22,8,14,259.0,-700.0,-32939.5
2014-10-23,-130.0,8,3,5,120.0,-250.0,-33069.5
2014-10-24,-124.5,23,11,12,475.5,-600.0,-33194.0
2014-10-25,-44.5,73,33,40,1955.5,-2000.0,-33238.5
2014-10-26,-47.5,87,44,43,2102.5,-2150.0,-33286.0
2014-10-27,307.5,12,6,6,607.5,-300.0,-32978.5
2014-10-28,-95.5,6,2,4,104.5,-200.0,-33074.0
2014-10-29,150.5,26,15,11,700.5,-550.0,-32923.5
2014-10-30,40.0,10,7,3,190.0,-150.0,-32883.5
2014-10-31,69.5,18,11,7,419.5,-350.0,-32814.0
2014-11-01,-419.5,64,26,38,1480.5,-1900.0,-33233.5
2014-11-02,-284.5,63,30,33,1365.5,-1650.0,-33518.0
2014-11-03,-304.5,10,2,8,95.5,-400.0,-33822.5
2014-11-04,358.0,17,10,7,708.0,-350.0,-33464.5
2014-11-05,-169.5,16,7,9,280.5,-450.0,-33634.0
2014-11-06,54.0,10,6,4,254.0,-200.0,-33580.0
2014-11-07,376.5,9,6,3,526.5,-150.0,-33203.5
2014-11-08,-339.0,53,24,29,1111.0,-1450.0,-33542.5
2014-11-09,91.0,49,23,26,1391.0,-1300.0,-33451.5
2014-11-10,218.5,9,7,2,318.5,-100.0,-33233.0
2014-11-11,70.0,2,1,1,120.0,-50.0,-33163.0
2014-11-12,45.5,7,5,2,145.5,-100.0,-33117.5
2014-11-13,-35.5,8,4,4,164.5,-200.0,-33153.0
2014-11-14,61.0,11,7,4,261.0,-200.0,-33092.0
2014-11-15,548.5,46,27,19,1498.5,-950.0,-32543.5
2014-11-16,132.5,42,22,20,1132.5,-1000.0,-32411.0
2014-11-17,-22.5,5,2,3,127.5,-150.0,-32433.5
2014-11-18,120.5,14,8,6,420.5,-300.0,-32313.0
2014-11-19,136.5,9,6,3,286.5,-150.0,-32176.5
2014-11-20,12.0,4,2,2,112.0,-100.0,-32164.5
2014-11-21,-218.5,13,4,9,231.5,-450.0,-32383.0
2014-11-22,-143.5,57,27,30,1356.5,-1500.0,-32526.5
2014-11-23,437.5,66,34,32,2037.5,-1600.0,-32089.0
2014-11-24,-60.5,8,3,5,189.5,-250.0,-32149.5
2014-11-25,-80.0,6,2,4,120.0,-200.0,-32229.5
2014-11-26,-79.5,9,3,6,220.5,-300.0,-32309.0
2014-11-27,89.5,5,3,2,189.5,-100.0,-32219.5
2014-11-28,-68.5,15,6,9,381.5,-450.0,-32288.0
2014-11-29,-96.0,59,27,32,1504.0,-1600.0,-32384.0
2014-11-30,-62.5,58,27,31,1487.5,-1550.0,-32446.5
2014-12-01,10.0,5,3,2,110.0,-100.0,-32436.5
2014-12-02,-336.0,15,4,11,214.0,-550.0,-32772.5
2014-12-03,-252.0,9,2,7,98.0,-350.0,-33024.5
2014-12-04,54.5,7,4,3,204.5,-150.0,-32970.0
2014-12-05,-422.0,21,8,13,228.0,-650.0,-33392.0
2014-12-06,-173.5,40,21,19,776.5,-950.0,-33565.5
2014-12-07,-286.5,46,19,27,1063.5,-1350.0,-33852.0
2014-12-08,39.0,3,2,1,89.0,-50.0,-33813.0
2014-12-09,-76.5,8,3,5,173.5,-250.0,-33889.5
2014-12-10,63.0,10,6,4,263.0,-200.0,-33826.5
2014-12-11,50.5,4,3,1,100.5,-50.0,-33776.0
2014-12-12,-98.5,14,8,6,201.5,-300.0,-33874.5
2014-12-13,32.5,34,20,14,732.5,-700.0,-33842.0
2014-12-14,448.5,40,25,15,1198.5,-750.0,-33393.5
2014-12-15,37.5,5,3,2,137.5,-100.0,-33356.0
2014-12-16,101.5,8,6,2,201.5,-100.0,-33254.5
2014-12-17,285.5,11,8,3,435.5,-150.0,-32969.0
2014-12-18,-63.5,7,4,3,86.5,-150.0,-33032.5
2014-12-19,47.5,11,5,6,347.5,-300.0,-32985.0
2014-12-20,-513.0,37,12,25,737.0,-1250.0,-33498.0
2014-12-21,211.5,36,20,16,1011.5,-800.0,-33286.5
2014-12-22,-68.5,3,1,2,31.5,-100.0,-33355.0
2014-12-23,-74.0,3,1,2,26.0,-100.0,-33429.0
2014-12-24,8.0,2,1,1,58.0,-50.0,-33421.0
2014-12-25,40.0,1,1,0,40.0,0.0,-33381.0
2014-12-26,216.0,17,10,7,566.0,-350.0,-33165.0
2014-12-27,192.5,8,5,3,342.5,-150.0,-32972.5
2014-12-28,-186.0,15,5,10,314.0,-500.0,-33158.5
2014-12-29,-21.5,2,1,1,28.5,-50.0,-33180.0
2014-12-30,-100.0,2,0,2,0.0,-100.0,-33280.0
2014-12-31,0.0,0,0,0,0.0,0.0,-33280.0
2015-01-01,148.5,9,5,4,348.5,-200.0,-33131.5
2015-01-02,-50.0,1,0,1,0.0,-50.0,-33181.5
2015-01-03,297.0,25,17,8,697.0,-400.0,-32884.5
2015-01-04,174.5,31,18,13,824.5,-650.0,-32710.0
2015-01-05,-50.0,1,0,1,0.0,-50.0,-32760.0
2015-01-06,-202.5,13,4,9,247.5,-450.0,-32962.5
2015-01-07,-2.0,9,5,4,198.0,-200.0,-32964.5
2015-01-08,-141.0,4,1,3,9.0,-150.0,-33105.5
2015-01-09,-193.0,11,4,7,157.0,-350.0,-33298.5
2015-01-10,39.0,25,13,12,639.0,-600.0,-33259.5
2015-01-11,-306.0,39,16,23,844.0,-1150.0,-33565.5
2015-01-12,-31.5,3,1,2,68.5,-100.0,-33597.0
2015-01-13,-21.5,2,1,1,28.5,-50.0,-33618.5
2015-01-14,599.0,10,9,1,649.0,-50.0,-33019.5
2015-01-15,-71.5,3,1,2,28.5,-100.0,-33091.0
2015-01-16,55.0,8,3,5,305.0,-250.0,-33036.0
2015-01-17,-40.5,40,18,22,1059.5,-1100.0,-33076.5
2015-01-18,-55.0,30,16,14,645.0,-700.0,-33131.5
2015-01-19,-64.0,3,1,2,36.0,-100.0,-33195.5
2015-01-20,2.5,11,6,5,252.5,-250.0,-33193.0
2015-01-21,137.5,8,5,3,287.5,-150.0,-33055.5
2015-01-22,-10.0,2,1,1,40.0,-50.0,-33065.5
2015-01-23,-123.0,10,5,5,127.0,-250.0,-33188.5
2015-01-24,-154.0,19,8,11,396.0,-550.0,-33342.5
2015-01-25,-345.0,37,15,22,755.0,-1100.0,-33687.5
2015-01-26,-89.5,5,2,3,60.5,-150.0,-33777.0
2015-01-27,-69.5,10,5,5,180.5,-250.0,-33846.5
2015-01-28,-339.5,14,3,11,210.5,-550.0,-34186.0
2015-01-29,-134.0,8,3,5,116.0,-250.0,-34320.0
2015-01-30,-113.5,10,4,6,186.5,-300.0,-34433.5
2015-01-31,356.5,47,24,23,1506.5,-1150.0,-34077.0
2015-02-01,-101.5,44,20,24,1098.5,-1200.0,-34178.5
2015-02-02,219.0,6,3,3,369.0,-150.0,-33959.5
2015-02-03,-0.0,5,3,2,100.0,-100.0,-33959.5
2015-02-04,-244.0,22,10,12,356.0,-600.0,-34203.5
2015-02-05,153.0,8,4,4,353.0,-200.0,-34050.5
2015-02-06,63.5,4,2,2,163.5,-100.0,-33987.0
2015-02-07,-244.0,38,16,22,856.0,-1100.0,-34231.0
2015-02-08,-53.5,41,22,19,896.5,-950.0,-34284.5
