date,total_daily_profit,number_of_bets,number_of_wins,number_of_losses,daily_profit,daily_losses,total_cash
2007-12-13,65.0,2,1,1,135.0,-70.0,161294.4
2007-12-14,220.8,7,4,3,605.8,-385.0,161515.2
2007-12-15,-88.15,34,13,21,2906.85,-2995.0,161427.05
2007-12-16,-845.25,18,8,10,1134.75,-1980.0,160581.8
2007-12-17,0.0,0,0,0,0.0,0.0,160581.8
2007-12-18,0.0,0,0,0,0.0,0.0,160581.8
2007-12-19,329.0,8,4,4,889.0,-560.0,160910.8
2007-12-20,1460.75,4,3,1,1600.75,-140.0,162371.55
2007-12-21,87.9,4,2,2,327.9,-240.0,162459.45
2007-12-22,775.7,16,8,8,1795.7,-1020.0,163235.15
2007-12-23,-961.6,11,3,8,308.4,-1270.0,162273.55
2007-12-24,0.0,0,0,0,0.0,0.0,162273.55
2007-12-26,-384.75,19,6,13,1320.25,-1705.0,161888.8
2007-12-27,91.0,2,1,1,231.0,-140.0,161979.8
2007-12-28,0.0,0,0,0,0.0,0.0,161979.8
2007-12-29,-235.65,22,7,15,2094.35,-2330.0,161744.15
2007-12-30,-234.2,4,1,3,150.8,-385.0,161509.95
2007-12-31,462.0,1,1,0,462.0,0.0,161971.95
2008-01-01,3.7,16,8,8,1328.7,-1325.0,161975.65
2008-01-02,-48.15,4,2,2,201.85,-250.0,161927.5
2008-01-03,60.75,2,1,1,195.75,-135.0,161988.25
2008-01-04,-250.0,2,0,2,0.0,-250.0,161738.25
2008-01-05,997.45,21,12,9,2032.45,-1035.0,162735.7
2008-01-06,-255.7,11,6,5,969.3,-1225.0,162480.0
2008-01-07,-295.0,2,0,2,0.0,-295.0,162185.0
2008-01-08,-224.6,3,2,1,300.4,-525.0,161960.4
2008-01-09,-361.95,4,1,3,58.05,-420.0,161598.45
2008-01-10,141.1,3,2,1,291.1,-150.0,161739.55
2008-01-11,119.0,7,3,4,814.0,-695.0,161858.55
2008-01-12,-1155.25,32,8,24,2574.75,-3730.0,160703.3
2008-01-13,802.9,33,11,22,5312.9,-4510.0,161506.2
2008-01-14,-90.0,2,1,1,50.0,-140.0,161416.2
2008-01-15,-66.5,2,1,1,58.5,-125.0,161349.7
2008-01-16,-1276.25,13,2,11,373.75,-1650.0,160073.45
2008-01-17,-525.0,3,0,3,0.0,-525.0,159548.45
2008-01-18,95.0,6,3,3,465.0,-370.0,159643.45
2008-01-19,2827.7,49,20,29,6947.7,-4120.0,162471.15
2008-01-20,-4583.95,32,10,22,1396.05,-5980.0,157887.2
2008-01-21,89.25,1,1,0,89.25,0.0,157976.45
2008-01-22,-182.0,8,3,5,428.0,-610.0,157794.45
2008-01-23,844.8,11,4,7,1899.8,-1055.0,158639.25
2008-01-24,10.7,6,3,3,420.7,-410.0,158649.95
2008-01-25,-488.5,10,2,8,531.5,-1020.0,158161.45
2008-01-26,-666.25,42,17,25,3863.75,-4530.0,157495.2
2008-01-27,-3371.5,39,10,29,2283.5,-5655.0,154123.7
2008-01-28,-305.2,4,2,2,179.8,-485.0,153818.5
2008-01-29,-158.3,12,5,7,786.7,-945.0,153660.2
2008-01-30,2012.7,13,7,6,2992.7,-980.0,155672.9
2008-01-31,-29.6,3,2,1,60.4,-90.0,155643.3
2008-02-01,-977.75,7,2,5,162.25,-1140.0,154665.55
2008-02-02,-1793.75,45,16,29,2346.25,-4140.0,152871.8
2008-02-03,-3568.2,46,12,34,2141.8,-5710.0,149303.6
2008-02-04,-110.0,5,2,3,400.0,-510.0,149193.6
2008-02-05,369.95,3,3,0,369.95,0.0,149563.55
2008-02-06,-421.4,17,6,11,833.6,-1255.0,149142.15
2008-02-07,-525.0,5,0,5,0.0,-525.0,148617.15
2008-02-08,-10.2,11,4,7,864.8,-875.0,148606.95
2008-02-09,353.0,47,21,26,3883.0,-3530.0,148959.95
2008-02-10,-713.7,45,18,27,4821.3,-5535.0,148246.25
2008-02-11,13645.0,2,1,1,13770.0,-125.0,161891.25
2008-02-12,-1539.0,13,2,11,411.0,-1950.0,160352.25
2008-02-13,-1290.0,17,3,14,525.0,-1815.0,159062.25
2008-02-14,-1036.5,11,2,9,203.5,-1240.0,158025.75
2008-02-15,-596.7,9,3,6,493.3,-1090.0,157429.05
2008-02-16,-207.2,52,26,26,4347.8,-4555.0,157221.85
2008-02-17,-2277.25,42,15,27,2557.75,-4835.0,154944.6
2008-02-18,-205.0,2,0,2,0.0,-205.0,154739.6
2008-02-19,0.0,0,0,0,0.0,0.0,154739.6
2008-02-20,828.45,6,4,2,1118.45,-290.0,155568.05
2008-02-21,-1527.0,16,3,13,1413.0,-2940.0,154041.05
2008-02-22,1747.25,11,2,9,3207.25,-1460.0,155788.3
2008-02-23,3329.45,56,29,27,8404.45,-5075.0,159117.75
2008-02-24,-3643.4,47,14,33,2316.6,-5960.0,155474.35
2008-02-25,286.25,2,1,1,371.25,-85.0,155760.6
2008-02-26,-917.2,12,3,9,322.8,-1240.0,154843.4
2008-02-27,-1940.35,21,6,15,749.65,-2690.0,152903.05
2008-02-28,325.7,6,4,2,495.7,-170.0,153228.75
2008-02-29,-1930.0,12,0,12,0.0,-1930.0,151298.75
2008-03-01,-5895.55,82,22,60,3929.45,-9825.0,145403.2
2008-03-02,2331.0,56,17,39,9921.0,-7590.0,147734.2
2008-03-03,652.7,2,2,0,652.7,0.0,148386.9
2008-03-04,-1020.25,14,3,11,514.75,-1535.0,147366.65
2008-03-05,-777.8,12,3,9,497.2,-1275.0,146588.85
2008-03-06,-786.75,8,3,5,488.25,-1275.0,145802.1
2008-03-07,-390.25,15,4,11,1109.75,-1500.0,145411.85
2008-03-08,-4345.4,64,18,46,3314.6,-7660.0,141066.45
2008-03-09,-5508.6,52,18,34,2301.4,-7810.0,135557.85
2008-03-10,601.5,7,4,3,941.5,-340.0,136159.35
2008-03-11,-1382.0,17,6,11,913.0,-2295.0,134777.35
2008-03-12,-256.15,26,10,16,3018.85,-3275.0,134521.2
2008-03-13,471.85,5,4,1,641.85,-170.0,134993.05
2008-03-14,-1301.9,19,5,14,1078.1,-2380.0,133691.15
2008-03-15,1819.95,98,34,64,13349.95,-11530.0,135511.1
2008-03-16,-1601.25,64,25,39,5978.75,-7580.0,133909.85
2008-03-17,-191.25,5,2,3,243.75,-435.0,133718.6
2008-03-18,-180.25,10,3,7,769.75,-950.0,133538.35
2008-03-19,-816.8,34,15,19,3493.2,-4310.0,132721.55
2008-03-20,-758.85,18,7,11,681.15,-1440.0,131962.7
2008-03-21,-1680.75,22,8,14,959.25,-2640.0,130281.95
2008-03-22,-3887.35,84,26,58,5487.65,-9375.0,126394.6
2008-03-23,-2535.3,53,18,35,2494.7,-5030.0,123859.3
2008-03-24,-359.4,17,4,13,1430.6,-1790.0,123499.9
2008-03-25,115.0,3,2,1,245.0,-130.0,123614.9
2008-03-26,-46.2,30,13,17,2353.8,-2400.0,123568.7
2008-03-27,-326.2,6,2,4,163.8,-490.0,123242.5
2008-03-28,562.8,14,7,7,1422.8,-860.0,123805.3
2008-03-29,-4925.25,60,14,46,2384.75,-7310.0,118880.05
2008-03-30,-628.3,66,25,41,5946.7,-6575.0,118251.75
2008-03-31,-548.75,5,2,3,191.25,-740.0,117703.0
2008-04-01,-1860.0,8,0,8,0.0,-1860.0,115843.0
2008-04-02,4873.5,11,6,5,5563.5,-690.0,120716.5
2008-04-03,-140.0,1,0,1,0.0,-140.0,120576.5
2008-04-04,541.85,13,7,6,1301.85,-760.0,121118.35
2008-04-05,-2258.95,70,30,40,4461.05,-6720.0,118859.4
2008-04-06,-1040.6,51,21,30,3674.4,-4715.0,117818.8
2008-04-07,-525.0,3,0,3,0.0,-525.0,117293.8
2008-04-08,696.55,9,4,5,1356.55,-660.0,117990.35
2008-04-09,396.8,27,11,16,2011.8,-1615.0,118387.15
2008-04-10,-1173.75,8,1,7,106.25,-1280.0,117213.4
2008-04-11,-1214.05,17,8,9,1400.95,-2615.0,115999.35
2008-04-12,-776.9,49,13,36,4348.1,-5125.0,115222.45
2008-04-13,-2829.3,63,22,41,3320.7,-6150.0,112393.15
2008-04-14,66.45,4,2,2,351.45,-285.0,112459.6
2008-04-15,66.35,11,5,6,1121.35,-1055.0,112525.95
2008-04-16,-852.6,26,11,15,2302.4,-3155.0,111673.35
2008-04-17,-1212.0,12,3,9,523.0,-1735.0,110461.35
2008-04-18,-1500.05,15,3,12,279.95,-1780.0,108961.3
2008-04-19,-1633.7,64,23,41,3656.3,-5290.0,107327.6
2008-04-20,-3244.7,67,27,40,3625.3,-6870.0,104082.9
2008-04-21,-374.1,6,2,4,250.9,-625.0,103708.8
2008-04-22,-590.1,8,3,5,309.9,-900.0,103118.7
2008-04-23,-913.0,12,4,8,657.0,-1570.0,102205.7
2008-04-24,-1035.5,6,1,5,94.5,-1130.0,101170.2
2008-04-25,1095.75,12,8,4,1545.75,-450.0,102265.95
2008-04-26,26637.1,76,33,43,34417.1,-7780.0,128903.05
2008-04-27,382.25,45,22,23,4867.25,-4485.0,129285.3
2008-04-28,-515.7,7,3,4,389.3,-905.0,128769.6
2008-04-29,-260.2,6,2,4,249.8,-510.0,128509.4
2008-04-30,-110.25,13,5,8,659.75,-770.0,128399.15
2008-05-01,-711.0,13,3,10,564.0,-1275.0,127688.15
2008-05-02,252.7,5,3,2,537.7,-285.0,127940.85
2008-05-03,-556.45,58,27,31,4958.55,-5515.0,127384.4
2008-05-04,1157.65,66,32,34,7172.65,-6015.0,128542.05
2008-05-05,302.75,6,3,3,752.75,-450.0,128844.8
2008-05-06,-317.7,29,12,17,2572.3,-2890.0,128527.1
2008-05-07,-1218.15,31,12,19,1531.85,-2750.0,127308.95
2008-05-08,585.1,13,8,5,1320.1,-735.0,127894.05
2008-05-09,-164.0,14,6,8,871.0,-1035.0,127730.05
2008-05-10,1183.8,57,29,28,6463.8,-5280.0,128913.85
2008-05-11,-80.8,56,24,32,6509.2,-6590.0,128833.05
2008-05-12,-2538.5,17,3,14,446.5,-2985.0,126294.55
2008-05-13,-379.0,4,1,3,161.0,-540.0,125915.55
2008-05-14,531.5,8,3,5,941.5,-410.0,126447.05
2008-05-15,-292.4,5,2,3,242.6,-535.0,126154.65
2008-05-16,-665.75,13,4,9,589.25,-1255.0,125488.9
2008-05-17,651.45,47,23,24,3796.45,-3145.0,126140.35
2008-05-18,798.7,37,21,16,3413.7,-2615.0,126939.05
2008-05-19,-14.0,3,1,2,216.0,-230.0,126925.05
2008-05-20,-469.0,4,1,3,96.0,-565.0,126456.05
2008-05-21,-761.6,14,6,8,363.4,-1125.0,125694.45
2008-05-22,330.0,5,3,2,585.0,-255.0,126024.45
2008-05-23,-1945.0,7,0,7,0.0,-1945.0,124079.45
2008-05-24,-232.45,17,7,10,1067.55,-1300.0,123847.0
2008-05-25,763.4,30,15,15,3378.4,-2615.0,124610.4
2008-05-26,-45.5,6,3,3,694.5,-740.0,124564.9
2008-05-27,-631.1,10,2,8,493.9,-1125.0,123933.8
2008-05-28,-775.0,5,2,3,110.0,-885.0,123158.8
2008-05-29,516.5,4,2,2,831.5,-315.0,123675.3
2008-05-30,138.75,5,2,3,478.75,-340.0,123814.05
2008-05-31,-34.6,30,12,18,2120.4,-2155.0,123779.45
2008-06-01,3060.5,30,20,10,4155.5,-1095.0,126839.95
2008-06-02,166.55,9,4,5,791.55,-625.0,127006.5
2008-06-03,415.5,3,3,0,415.5,0.0,127422.0
2008-06-04,542.5,5,3,2,737.5,-195.0,127964.5
2008-06-05,296.05,9,5,4,801.05,-505.0,128260.55
2008-06-06,257.5,2,2,0,257.5,0.0,128518.05
2008-06-07,-321.7,16,6,10,1383.3,-1705.0,128196.35
2008-06-08,1729.7,23,14,9,2694.7,-965.0,129926.05
2008-06-09,21.2,2,1,1,161.2,-140.0,129947.25
2008-06-10,-65.0,1,0,1,0.0,-65.0,129882.25
2008-06-11,-14.0,3,1,2,186.0,-200.0,129868.25
2008-06-12,-160.0,1,0,1,0.0,-160.0,129708.25
2008-06-13,487.2,2,2,0,487.2,0.0,130195.45
2008-06-14,3490.7,15,8,7,4575.7,-1085.0,133686.15
2008-06-15,-482.2,14,6,8,1047.8,-1530.0,133203.95
2008-06-16,-690.0,4,1,3,80.0,-770.0,132513.95
2008-06-17,-190.0,1,0,1,0.0,-190.0,132323.95
2008-06-18,75.6,2,1,1,145.6,-70.0,132399.55
2008-06-19,-320.0,2,0,2,0.0,-320.0,132079.55
2008-06-20,420.25,3,2,1,575.25,-155.0,132499.8
2008-06-21,343.0,20,11,9,1298.0,-955.0,132842.8
2008-06-22,-1293.95,24,13,11,1716.05,-3010.0,131548.85
2008-06-23,257.3,3,2,1,402.3,-145.0,131806.15
2008-06-24,120.0,1,1,0,120.0,0.0,131926.15
2008-06-25,-193.0,4,2,2,192.0,-385.0,131733.15
2008-06-26,725.75,4,3,1,885.75,-160.0,132458.9
2008-06-27,-428.5,3,1,2,71.5,-500.0,132030.4
2008-06-28,1571.9,17,9,8,2811.9,-1240.0,133602.3
2008-06-29,64.65,13,7,6,1409.65,-1345.0,133666.95
2008-06-30,435.5,5,2,3,870.5,-435.0,134102.45
2008-07-01,93.5,1,1,0,93.5,0.0,134195.95
2008-07-02,1067.75,9,7,2,1257.75,-190.0,135263.7
2008-07-03,-317.75,3,1,2,47.25,-365.0,134945.95
2008-07-04,-160.0,1,0,1,0.0,-160.0,134785.95
2008-07-05,-1273.0,12,2,10,387.0,-1660.0,133512.95
2008-07-06,358.25,22,10,12,1893.25,-1535.0,133871.2
2008-07-07,-135.0,1,0,1,0.0,-135.0,133736.2
2008-07-08,0.0,0,0,0,0.0,0.0,133736.2
2008-07-09,-861.0,7,3,4,499.0,-1360.0,132875.2
2008-07-10,317.25,1,1,0,317.25,0.0,133192.45
2008-07-11,-431.75,5,1,4,123.25,-555.0,132760.7
2008-07-12,-895.25,12,3,9,254.75,-1150.0,131865.45
2008-07-13,-1492.1,18,6,12,612.9,-2105.0,130373.35
2008-07-14,-285.0,2,0,2,0.0,-285.0,130088.35
2008-07-15,155.5,3,2,1,230.5,-75.0,130243.85
2008-07-16,-560.0,6,1,5,155.0,-715.0,129683.85
2008-07-17,-99.8,26,12,14,1940.2,-2040.0,129584.05
2008-07-18,-260.0,2,0,2,0.0,-260.0,129324.05
2008-07-19,-384.5,13,6,7,860.5,-1245.0,128939.55
2008-07-20,280.05,13,6,7,1840.05,-1560.0,129219.6
2008-07-21,-355.0,3,1,2,195.0,-550.0,128864.6
2008-07-22,35.0,3,2,1,125.0,-90.0,128899.6
2008-07-23,-234.25,9,4,5,970.75,-1205.0,128665.35
2008-07-24,-220.0,2,0,2,0.0,-220.0,128445.35
2008-07-25,271.0,5,3,2,441.0,-170.0,128716.35
2008-07-26,520.9,19,8,11,1950.9,-1430.0,129237.25
2008-07-27,-1232.0,14,2,12,333.0,-1565.0,128005.25
2008-07-28,2093.25,6,3,3,2473.25,-380.0,130098.5
2008-07-29,241.0,2,1,1,341.0,-100.0,130339.5
2008-07-30,492.15,8,5,3,907.15,-415.0,130831.65
2008-07-31,744.6,18,13,5,1424.6,-680.0,131576.25
2008-08-01,-21.75,8,3,5,568.25,-590.0,131554.5
2008-08-02,-388.95,19,7,12,971.05,-1360.0,131165.55
2008-08-03,-1342.5,17,3,14,847.5,-2190.0,129823.05
2008-08-04,-1247.5,7,2,5,262.5,-1510.0,128575.55
2008-08-05,-850.5,4,2,2,264.5,-1115.0,127725.05
2008-08-06,-179.5,15,7,8,940.5,-1120.0,127545.55
2008-08-07,-1005.0,1,0,1,0.0,-1005.0,126540.55
2008-08-08,267.4,16,7,9,1322.4,-1055.0,126807.95
2008-08-09,-3109.7,39,10,29,1790.3,-4900.0,123698.25
2008-08-10,674.8,34,18,16,3154.8,-2480.0,124373.05
2008-08-11,-110.0,1,0,1,0.0,-110.0,124263.05
2008-08-12,1164.3,9,6,3,1534.3,-370.0,125427.35
2008-08-13,367.95,12,6,6,1042.95,-675.0,125795.3
2008-08-14,-1565.25,17,5,12,649.75,-2215.0,124230.05
2008-08-15,-90.0,6,3,3,245.0,-335.0,124140.05
2008-08-16,776.2,35,16,19,3226.2,-2450.0,124916.25
2008-08-17,-27.8,40,17,23,2717.2,-2745.0,124888.45
2008-08-18,-255.0,2,0,2,0.0,-255.0,124633.45
2008-08-19,-280.0,2,0,2,0.0,-280.0,124353.45
2008-08-20,257.15,8,5,3,547.15,-290.0,124610.6
2008-08-21,2385.0,4,2,2,2615.0,-230.0,126995.6
2008-08-22,696.0,9,4,5,1326.0,-630.0,127691.6
2008-08-23,2053.3,54,25,29,5818.3,-3765.0,129744.9
2008-08-24,-654.85,31,8,23,3010.15,-3665.0,129090.05
2008-08-25,1043.4,11,4,7,2398.4,-1355.0,130133.45
2008-08-26,-236.9,13,4,9,983.1,-1220.0,129896.55
2008-08-27,-134.65,16,7,9,895.35,-1030.0,129761.9
2008-08-28,-664.0,17,6,11,1076.0,-1740.0,129097.9
2008-08-29,-87.45,15,7,8,917.55,-1005.0,129010.45
2008-08-30,-13.8,57,24,33,5496.2,-5510.0,128996.65
2008-08-31,-1693.45,33,11,22,1891.55,-3585.0,127303.2
2008-09-01,-36.3,5,2,3,408.7,-445.0,127266.9
2008-09-02,42.0,5,2,3,392.0,-350.0,127308.9
2008-09-03,-157.1,8,3,5,387.9,-545.0,127151.8
2008-09-04,0.0,0,0,0,0.0,0.0,127151.8
2008-09-05,593.85,7,5,2,828.85,-235.0,127745.65
2008-09-06,1784.7,34,15,19,4189.7,-2405.0,129530.35
2008-09-07,-114.5,29,11,18,1965.5,-2080.0,129415.85
2008-09-08,-217.0,6,3,3,68.0,-285.0,129198.85
2008-09-09,-308.25,6,2,4,201.75,-510.0,128890.6
2008-09-10,69.0,25,11,14,2064.0,-1995.0,128959.6
2008-09-11,395.5,4,4,0,395.5,0.0,129355.1
2008-09-12,81.5,8,4,4,636.5,-555.0,129436.6
2008-09-13,197.7,46,17,29,4147.7,-3950.0,129634.3
2008-09-14,-476.3,28,10,18,2143.7,-2620.0,129158.0
2008-09-15,-341.6,4,1,3,68.4,-410.0,128816.4
2008-09-16,316.85,9,5,4,911.85,-595.0,129133.25
2008-09-17,-271.25,6,2,4,283.75,-555.0,128862.0
2008-09-18,522.5,21,11,10,1897.5,-1375.0,129384.5
2008-09-19,464.95,6,3,3,829.95,-365.0,129849.45
2008-09-20,921.35,53,26,27,4916.35,-3995.0,130770.8
2008-09-21,199.1,42,17,25,4084.1,-3885.0,130969.9
2008-09-22,750.75,4,2,2,1010.75,-260.0,131720.65
2008-09-23,-432.0,30,11,19,2153.0,-2585.0,131288.65
2008-09-24,-396.1,26,10,16,1753.9,-2150.0,130892.55
2008-09-25,355.3,8,3,5,785.3,-430.0,131247.85
2008-09-26,1003.25,13,6,7,1903.25,-900.0,132251.1
2008-09-27,-402.8,40,14,26,3792.2,-4195.0,131848.3
2008-09-28,3641.0,45,24,21,6356.0,-2715.0,135489.3
2008-09-29,-752.7,4,1,3,252.3,-1005.0,134736.6
2008-09-30,98.6,3,2,1,243.6,-145.0,134835.2
2008-10-01,606.0,15,4,11,2446.0,-1840.0,135441.2
2008-10-02,7246.55,38,16,22,10621.55,-3375.0,142687.75
2008-10-03,554.65,33,10,23,4094.65,-3540.0,143242.4
2008-10-04,6582.0,121,40,81,18587.0,-12005.0,149824.4
2008-10-05,2662.7,127,33,94,17172.7,-14510.0,152487.1
2008-10-06,808.0,14,5,9,2253.0,-1445.0,153295.1
2008-10-07,167.95,9,4,5,897.95,-730.0,153463.05
2008-10-08,-77.65,4,2,2,92.35,-170.0,153385.4
2008-10-09,-445.0,1,0,1,0.0,-445.0,152940.4
2008-10-10,-100.25,7,3,4,374.75,-475.0,152840.15
2008-10-11,-890.2,24,10,14,1574.8,-2465.0,151949.95
2008-10-12,242.7,41,17,24,3372.7,-3130.0,152192.65
2008-10-13,-430.0,3,0,3,0.0,-430.0,151762.65
2008-10-14,-204.0,3,1,2,91.0,-295.0,151558.65
2008-10-15,1305.25,12,8,4,1870.25,-565.0,152863.9
2008-10-16,531.5,5,3,2,836.5,-305.0,153395.4
2008-10-17,-1452.7,14,2,12,507.3,-1960.0,151942.7
2008-10-18,-401.3,38,15,23,2918.7,-3320.0,151541.4
2008-10-19,-1174.75,28,10,18,1255.25,-2430.0,150366.65
2008-10-20,18.4,5,2,3,403.4,-385.0,150385.05
2008-10-21,-26.0,7,4,3,599.0,-625.0,150359.05
2008-10-22,189.6,4,3,1,324.6,-135.0,150548.65
2008-10-23,-310.0,2,0,2,0.0,-310.0,150238.65
2008-10-24,780.4,13,6,7,1630.4,-850.0,151019.05
2008-10-25,-1662.95,44,12,32,2497.05,-4160.0,149356.1
2008-10-26,-1184.65,42,12,30,2940.35,-4125.0,148171.45
2008-10-27,-403.0,4,1,3,72.0,-475.0,147768.45
2008-10-28,788.3,19,11,8,1878.3,-1090.0,148556.75
2008-10-29,-850.05,45,22,23,2434.95,-3285.0,147706.7
2008-10-30,-178.0,6,3,3,207.0,-385.0,147528.7
2008-10-31,1156.05,18,10,8,2281.05,-1125.0,148684.75
2008-11-01,757.95,50,19,31,5042.95,-4285.0,149442.7
2008-11-02,-306.7,56,23,33,4363.3,-4670.0,149136.0
2008-11-03,437.65,5,3,2,687.65,-250.0,149573.65
2008-11-04,-573.7,9,2,7,386.3,-960.0,148999.95
2008-11-05,65.2,6,2,4,555.2,-490.0,149065.15
2008-11-06,1080.7,15,10,5,1850.7,-770.0,150145.85
2008-11-07,180.85,23,11,12,1950.85,-1770.0,150326.7
2008-11-08,-1671.15,50,16,34,3243.85,-4915.0,148655.55
2008-11-09,4074.6,45,26,19,6939.6,-2865.0,152730.15
2008-11-10,478.9,6,4,2,638.9,-160.0,153209.05
2008-11-11,-66.8,10,5,5,643.2,-710.0,153142.25
2008-11-12,68.55,27,13,14,1868.55,-1800.0,153210.8
2008-11-13,-4.65,3,2,1,170.35,-175.0,153206.15
2008-11-14,-953.45,19,7,12,836.55,-1790.0,152252.7
2008-11-15,-958.65,57,21,36,4116.35,-5075.0,151294.05
2008-11-16,427.9,54,26,28,4287.9,-3860.0,151721.95
2008-11-17,-148.0,5,2,3,177.0,-325.0,151573.95
2008-11-18,-285.0,5,2,3,170.0,-455.0,151288.95
2008-11-19,-908.0,15,6,9,1232.0,-2140.0,150380.95
2008-11-20,-28.5,4,2,2,171.5,-200.0,150352.45
2008-11-21,145.25,14,6,8,1305.25,-1160.0,150497.7
2008-11-22,111.45,59,23,36,5736.45,-5625.0,150609.15
2008-11-23,-2007.35,40,14,26,2557.65,-4565.0,148601.8
2008-11-24,1959.25,9,7,2,2244.25,-285.0,150561.05
2008-11-25,746.85,13,8,5,1556.85,-810.0,151307.9
2008-11-26,-584.4,6,1,5,105.6,-690.0,150723.5
2008-11-27,-1130.8,13,3,10,514.2,-1645.0,149592.7
2008-11-28,-766.55,13,4,9,548.45,-1315.0,148826.15
2008-11-29,-2274.9,46,14,32,2505.1,-4780.0,146551.25
2008-11-30,-1132.9,37,15,22,2127.1,-3260.0,145418.35
2008-12-01,683.7,12,7,5,1413.7,-730.0,146102.05
2008-12-02,-350.1,6,2,4,204.9,-555.0,145751.95
2008-12-03,-267.8,8,2,6,772.2,-1040.0,145484.15
2008-12-04,-839.85,11,3,8,420.15,-1260.0,144644.3
2008-12-05,1551.15,17,10,7,2596.15,-1045.0,146195.45
2008-12-06,2241.3,51,28,23,5766.3,-3525.0,148436.75
2008-12-07,1613.5,46,22,24,5038.5,-3425.0,150050.25
2008-12-08,1006.8,5,4,1,1171.8,-165.0,151057.05
2008-12-09,53.2,14,5,9,1308.2,-1255.0,151110.25
2008-12-10,2592.0,7,2,5,3377.0,-785.0,153702.25
2008-12-11,460.0,7,2,5,930.0,-470.0,154162.25
2008-12-12,-702.5,11,2,9,567.5,-1270.0,153459.75
2008-12-13,1256.0,49,23,26,5336.0,-4080.0,154715.75
2008-12-14,-1630.95,36,12,24,1844.05,-3475.0,153084.8
2008-12-15,771.5,4,3,1,941.5,-170.0,153856.3
2008-12-16,638.45,8,6,2,863.45,-225.0,154494.75
2008-12-17,135.75,9,5,4,660.75,-525.0,154630.5
2008-12-18,577.2,7,4,3,987.2,-410.0,155207.7
2008-12-19,-221.3,10,4,6,608.7,-830.0,154986.4
2008-12-20,1534.75,39,18,21,4754.75,-3220.0,156521.15
2008-12-21,-836.5,35,11,24,2843.5,-3680.0,155684.65
2008-12-22,-160.0,1,0,1,0.0,-160.0,155524.65
2008-12-23,-220.0,2,0,2,0.0,-220.0,155304.65
2008-12-24,0.0,0,0,0,0.0,0.0,155304.65
2008-12-25,0.0,0,0,0,0.0,0.0,155304.65
2008-12-26,-161.7,3,1,2,168.3,-330.0,155142.95
2008-12-27,124.8,8,4,4,684.8,-560.0,155267.75
2008-12-28,8.55,13,6,7,773.55,-765.0,155276.3
2008-12-29,-46.5,2,1,1,58.5,-105.0,155229.8
2008-12-30,-155.0,1,0,1,0.0,-155.0,155074.8
2008-12-31,0.0,0,0,0,0.0,0.0,155074.8
2009-01-01,-92.8,4,2,2,152.2,-245.0,154982.0
2009-01-02,0.0,0,0,0,0.0,0.0,154982.0
2009-01-03,-1017.9,19,6,13,787.1,-1805.0,153964.1
2009-01-04,1012.6,8,8,0,1012.6,0.0,154976.7
2009-01-05,0.0,0,0,0,0.0,0.0,154976.7
2009-01-06,26.0,5,2,3,371.0,-345.0,155002.7
2009-01-07,415.5,6,5,1,565.5,-150.0,155418.2
2009-01-08,-46.7,5,3,2,138.3,-185.0,155371.5
2009-01-09,496.9,4,4,0,496.9,0.0,155868.4
2009-01-10,105.55,15,6,9,1275.55,-1170.0,155973.95
2009-01-11,154.35,19,7,12,1624.35,-1470.0,156128.3
2009-01-12,-99.35,3,1,2,140.65,-240.0,156028.95
2009-01-13,-162.5,5,2,3,172.5,-335.0,155866.45
2009-01-14,539.8,11,5,6,1204.8,-665.0,156406.25
2009-01-15,197.25,2,2,0,197.25,0.0,156603.5
2009-01-16,408.95,6,3,3,743.95,-335.0,157012.45
2009-01-17,716.9,33,14,19,3386.9,-2670.0,157729.35
2009-01-18,327.5,16,8,8,1292.5,-965.0,158056.85
2009-01-19,-270.0,2,0,2,0.0,-270.0,157786.85
2009-01-20,-543.05,13,4,9,616.95,-1160.0,157243.8
2009-01-21,522.9,7,5,2,792.9,-270.0,157766.7
2009-01-22,539.05,3,3,0,539.05,0.0,158305.75
2009-01-23,-73.95,5,3,2,221.05,-295.0,158231.8
2009-01-24,-93.8,40,16,24,3431.2,-3525.0,158138.0
2009-01-25,-1538.65,19,4,15,751.35,-2290.0,156599.35
2009-01-26,-96.5,4,2,2,118.5,-215.0,156502.85
2009-01-27,-292.5,4,1,3,187.5,-480.0,156210.35
2009-01-28,602.6,14,8,6,1247.6,-645.0,156812.95
2009-01-29,-190.0,2,0,2,0.0,-190.0,156622.95
2009-01-30,-45.55,7,2,5,649.45,-695.0,156577.4
2009-01-31,-727.4,36,13,23,2957.6,-3685.0,155850.0
2009-02-01,-234.65,19,7,12,1345.35,-1580.0,155615.35
2009-02-02,-654.4,7,1,6,75.6,-730.0,154960.95
2009-02-03,-141.1,7,3,4,433.9,-575.0,154819.85
2009-02-04,34.9,5,3,2,294.9,-260.0,154854.75
2009-02-05,285.95,5,4,1,380.95,-95.0,155140.7
2009-02-06,-670.7,12,3,9,584.3,-1255.0,154470.0
2009-02-07,-1376.65,36,10,26,2443.35,-3820.0,153093.35
2009-02-08,423.55,27,10,17,2998.55,-2575.0,153516.9
2009-02-09,0.0,0,0,0,0.0,0.0,153516.9
2009-02-10,-69.75,8,3,5,425.25,-495.0,153447.15
2009-02-11,-87.7,24,11,13,1592.3,-1680.0,153359.45
2009-02-12,-192.95,5,2,3,207.05,-400.0,153166.5
